Console,Title,Release_Date,ESRB,Publisher,Developer,Genre,UPC,PriceCharting_ID,Summary,URL
nintendo-ds,Harvest Moon: Frantic Farming,2009-08-25,Everyone,Natsume,none,Simulation,719593100188,19517,none,https://www.pricecharting.com/game/nintendo-ds/harvest-moon-frantic-farming
nintendo-ds,Harvest Moon: Frantic Farming,2009-08-25,Everyone,Natsume,none,Simulation,719593100195,19517,none,https://www.pricecharting.com/game/nintendo-ds/harvest-moon-frantic-farming
nintendo-ds,Harvest Moon: Grand Bazaar,2010-08-24,Everyone,Natsume,none,Simulation,719593100287,21942,none,https://www.pricecharting.com/game/nintendo-ds/harvest-moon-grand-bazaar
nintendo-ds,Harvest Moon Island of Happiness,2008-08-26,Everyone,Natsume,none,Other,719593100072,14635,none,https://www.pricecharting.com/game/nintendo-ds/harvest-moon-island-of-happiness
nintendo-ds,Harvest Moon: Sunshine Islands,2009-11-10,Everyone,Natsume,"Marvelous, Inc.",Other,719593100201,19966,none,https://www.pricecharting.com/game/nintendo-ds/harvest-moon-sunshine-islands
nintendo-ds,Harvest Moon: The Tale of Two Towns,2011-09-20,Everyone,Natsume,none,Simulation,719593100362,31745,none,https://www.pricecharting.com/game/nintendo-ds/harvest-moon-the-tale-of-two-towns
nintendo-ds,Harvest Time Hop and Fly,2006-05-01,Everyone,none,none,Action & Adventure,855433001090,11788,none,https://www.pricecharting.com/game/nintendo-ds/harvest-time-hop-and-fly
nintendo-ds,Hasbro Family Game Night,2009-10-26,Everyone,Electronic Arts,none,Other,014633192100,19885,none,https://www.pricecharting.com/game/nintendo-ds/hasbro-family-game-night
nintendo-ds,Heathcliff! Frantic Foto,2010-10-15,Everyone,Storm City Entertainment,none,Other,814157010245,31131,none,https://www.pricecharting.com/game/nintendo-ds/heathcliff-frantic-foto
nintendo-ds,Heavy Armor Brigade,2008-12-02,Everyone 10+,none,none,Action & Adventure,695771802047,16114,none,https://www.pricecharting.com/game/nintendo-ds/heavy-armor-brigade
nintendo-ds,Hell's Kitchen,2008-09-09,Teen,Ubisoft,none,Other,008888164258,14650,none,https://www.pricecharting.com/game/nintendo-ds/hell's-kitchen
nintendo-ds,Hello Kitty Big City Dreams,2008-11-17,Everyone,Zoo Games,none,Action & Adventure,744788028374,16037,none,https://www.pricecharting.com/game/nintendo-ds/hello-kitty-big-city-dreams
nintendo-ds,Hello Kitty Big City Dreams,2008-11-17,Everyone,Zoo Games,none,Action & Adventure,802068102456,16037,none,https://www.pricecharting.com/game/nintendo-ds/hello-kitty-big-city-dreams
nintendo-ds,Hello Kitty: Birthday Adventures,2010-02-23,Everyone,Zoo Games,none,Action & Adventure,802068102715,20781,none,https://www.pricecharting.com/game/nintendo-ds/hello-kitty-birthday-adventures
nintendo-ds,Hello Kitty Daily,2008-11-14,Everyone,Aspyr,none,Other,618870118871,15921,none,https://www.pricecharting.com/game/nintendo-ds/hello-kitty-daily
nintendo-ds,Hello Kitty Party,2009-11-24,Everyone,Majesco,none,Party,096427016458,20058,none,https://www.pricecharting.com/game/nintendo-ds/hello-kitty-party
nintendo-ds,Hello Kitty Party Bundle,2010-10-01,Everyone,Majesco,none,Party,021331676306,30916,none,https://www.pricecharting.com/game/nintendo-ds/hello-kitty-party-bundle
nintendo-ds,Henry Hatsworth in the Puzzling Adventure,2009-03-17,Everyone,Electronic Arts,Electronic Arts Tiburon,Puzzle,014633190489,16459,none,https://www.pricecharting.com/game/nintendo-ds/henry-hatsworth-in-the-puzzling-adventure
nintendo-ds,Herbie Rescue Rally,2007-03-15,Everyone,Disney,none,Racing,712725003203,10985,none,https://www.pricecharting.com/game/nintendo-ds/herbie-rescue-rally
nintendo-ds,Hero's Saga Laevatein Tactics,2009-10-20,Teen,none,none,RPG,893610001266,19757,none,https://www.pricecharting.com/game/nintendo-ds/hero's-saga-laevatein-tactics
nintendo-ds,Heroes of Mana,2007-08-14,Everyone 10+,Square Enix,none,RPG,662248907086,4052,none,https://www.pricecharting.com/game/nintendo-ds/heroes-of-mana
nintendo-ds,Hi! Hamtaro Ham-Ham Challenge,2008-09-23,Everyone,Natsume,none,Action & Adventure,719593100164,15077,none,https://www.pricecharting.com/game/nintendo-ds/hi-hamtaro-ham-ham-challenge
nintendo-ds,Hi Hi Puffy Ami Yumi The Genie & The Amp,2006-06-01,Everyone 10+,none,none,Action & Adventure,879278320000,11809,none,https://www.pricecharting.com/game/nintendo-ds/hi-hi-puffy-ami-yumi-the-genie-&-the-amp
nintendo-ds,Hidden Mysteries: Buckingham Palace,2010-03-16,Everyone,Game Mill,none,Puzzle,834656083854,21074,none,https://www.pricecharting.com/game/nintendo-ds/hidden-mysteries-buckingham-palace
nintendo-ds,Hidden Mysteries Salem Secrets,2010-11-10,Everyone,none,none,Action & Adventure,834656084509,30694,none,https://www.pricecharting.com/game/nintendo-ds/hidden-mysteries-salem-secrets
nintendo-ds,Hidden Mysteries: Titanic,2009-11-03,Everyone 10+,Activision,none,Action & Adventure,047875759374,21758,none,https://www.pricecharting.com/game/nintendo-ds/hidden-mysteries-titanic
nintendo-ds,Hidden Mysteries: Vampire Secrets,2010-08-20,Everyone 10+,Game Mill,none,Puzzle,834656084103,30962,none,https://www.pricecharting.com/game/nintendo-ds/hidden-mysteries-vampire-secrets
nintendo-ds,Hidden Objects: Mystery Stories,2010-07-20,Everyone 10+,Navarre Corp,Avanquest Software,Puzzle,876930007675,161764,none,https://www.pricecharting.com/game/nintendo-ds/hidden-objects-mystery-stories
nintendo-ds,High School Musical 2 Work This Out,2008-04-15,Everyone,Disney,none,Other,712725005054,13228,none,https://www.pricecharting.com/game/nintendo-ds/high-school-musical-2-work-this-out
nintendo-ds,High School Musical 3 Senior Year,2008-10-21,Everyone,Disney Interactive Studios,Griptonite Games,Dance,712725004620,15782,"High School Musical 3: Senior Year is a 2008 Nintendo DS video game based on the film released in October 2008.[1] There are all 29 songs all the 3 movies, and the player has to dance to them. The player can play as Troy, Gabriella, Sharpay, Ryan, Taylor or Chad, the main characters in the movie.",https://www.pricecharting.com/game/nintendo-ds/high-school-musical-3-senior-year
nintendo-ds,High School Musical Making the Cut,2007-08-01,Everyone,Disney,none,Other,712725003500,4053,none,https://www.pricecharting.com/game/nintendo-ds/high-school-musical-making-the-cut
nintendo-ds,Hiite Utaeru DS Guitar M-06,2007-09-11,Everyone 10+,none,none,Action & Adventure,none,21693,none,https://www.pricecharting.com/game/nintendo-ds/hiite-utaeru-ds-guitar-m-06
nintendo-ds,History's Great Empires: Rome,2009-05-12,Everyone 10+,none,none,Strategy,853333001530,16460,none,https://www.pricecharting.com/game/nintendo-ds/history's-great-empires-rome
nintendo-ds,Holly Hobbie and Friends,2007-10-08,Everyone,none,none,Action & Adventure,096427014935,9114,none,https://www.pricecharting.com/game/nintendo-ds/holly-hobbie-and-friends
nintendo-ds,Homie Rollerz,2008-03-05,Everyone,Crave,none,Racing,828068211516,11755,none,https://www.pricecharting.com/game/nintendo-ds/homie-rollerz
nintendo-ds,Homie Rollerz,2008-03-05,Everyone,Crave,none,Racing,828068211929,11755,none,https://www.pricecharting.com/game/nintendo-ds/homie-rollerz
nintendo-ds,Honda ATV Fever,2010-10-07,Everyone,Storm City Entertainment,none,Racing,814157010191,31133,none,https://www.pricecharting.com/game/nintendo-ds/honda-atv-fever
nintendo-ds,Honeycomb Beat,2007-04-02,Everyone,Konami,none,Action & Adventure,083717241256,11262,none,https://www.pricecharting.com/game/nintendo-ds/honeycomb-beat
nintendo-ds,Hop: The Movie,2011-03-29,Everyone,505 Games,none,Action & Adventure,812872011363,31285,none,https://www.pricecharting.com/game/nintendo-ds/hop-the-movie
nintendo-ds,Hoppie,2011-09-07,Everyone,Maximum Games,none,Action & Adventure,814290010744,31704,none,https://www.pricecharting.com/game/nintendo-ds/hoppie
nintendo-ds,Horse Life,2007-11-06,Everyone,D3 Publisher,none,Other,879278320079,10485,none,https://www.pricecharting.com/game/nintendo-ds/horse-life
nintendo-ds,Horse Life Adventures,2010-09-18,Everyone,Valcon,none,Other,853333001691,19796,none,https://www.pricecharting.com/game/nintendo-ds/horse-life-adventures
nintendo-ds,Horsez,2006-11-28,Everyone,Ubisoft,none,Other,008888163268,4054,none,https://www.pricecharting.com/game/nintendo-ds/horsez
nintendo-ds,Hoshigami Remix,2007-06-01,Teen,Aksys Games,none,Action & Adventure,893610001044,4055,none,https://www.pricecharting.com/game/nintendo-ds/hoshigami-remix
nintendo-ds,Hot Wheels: Battle Force 5,2009-11-12,Everyone 10+,Activision,none,Racing,047875760653,20019,none,https://www.pricecharting.com/game/nintendo-ds/hot-wheels-battle-force-5
nintendo-ds,Hot Wheels: Battle Force 5,2009-11-12,Everyone 10+,Activision,none,Racing,047875760677,20019,none,https://www.pricecharting.com/game/nintendo-ds/hot-wheels-battle-force-5
nintendo-ds,Hot Wheels Beat That,2007-11-06,Everyone,Activision,none,Racing,047875754171,9126,none,https://www.pricecharting.com/game/nintendo-ds/hot-wheels-beat-that
nintendo-ds,Hot Wheels: Track Attack,2010-11-23,Everyone,THQ,none,Racing,785138364179,30771,none,https://www.pricecharting.com/game/nintendo-ds/hot-wheels-track-attack
nintendo-ds,Hotel Dusk Room 215,2007-01-22,Teen,Nintendo,Cing,Action & Adventure,045496738082,4056,none,https://www.pricecharting.com/game/nintendo-ds/hotel-dusk-room-215
nintendo-ds,Hotel Dusk Room 215,2007-01-22,Teen,Nintendo,Cing,Action & Adventure,045496738099,4056,none,https://www.pricecharting.com/game/nintendo-ds/hotel-dusk-room-215
nintendo-ds,Hotel For Dogs,2009-01-06,Everyone,505 Games,none,Party,812872011011,16431,none,https://www.pricecharting.com/game/nintendo-ds/hotel-for-dogs
nintendo-ds,Hotel Giant DS,,Everyone,none,none,Simulation,none,3151860,none,https://www.pricecharting.com/game/nintendo-ds/hotel-giant-ds
nintendo-ds,Hotel Transylvania,2012-09-25,none,Game Mill,none,Action & Adventure,834656086459,35220,none,https://www.pricecharting.com/game/nintendo-ds/hotel-transylvania
nintendo-ds,How to Train Your Dragon,2010-03-23,Everyone 10+,Activision,none,Action & Adventure,047875839021,21094,none,https://www.pricecharting.com/game/nintendo-ds/how-to-train-your-dragon
nintendo-ds,Hurry Up Hedgehog,2009-06-16,Everyone 10+,O-Games,none,Puzzle,878614001092,16187,none,https://www.pricecharting.com/game/nintendo-ds/hurry-up-hedgehog
nintendo-ds,Hysteria Hospital: Emergency Ward,2009-06-16,Everyone,O-Games,none,Strategy,878614001245,21752,none,https://www.pricecharting.com/game/nintendo-ds/hysteria-hospital-emergency-ward
nintendo-ds,I Heart Geeks,2011-12-20,Everyone,Atari,none,Action & Adventure,894388002158,32413,none,https://www.pricecharting.com/game/nintendo-ds/i-heart-geeks
nintendo-ds,I Love Babies,2011-06-21,Everyone,Destineer,none,Simulation,828068213411,32833,none,https://www.pricecharting.com/game/nintendo-ds/i-love-babies
nintendo-ds,I Love Beauty Hollywood Makeover,2009-05-20,Everyone,City Interactive,none,Other,897749002224,19214,none,https://www.pricecharting.com/game/nintendo-ds/i-love-beauty-hollywood-makeover
nintendo-ds,I Love Horses,2009-04-27,Everyone,Bold Games,none,Other,828068212773,18727,none,https://www.pricecharting.com/game/nintendo-ds/i-love-horses
nintendo-ds,I Love Puppies,2010-10-18,Everyone,Destineer,none,Other,828068213183,22138,none,https://www.pricecharting.com/game/nintendo-ds/i-love-puppies
nintendo-ds,I Love Puppies,2010-10-18,Everyone,Destineer,none,Other,828068213527,22138,none,https://www.pricecharting.com/game/nintendo-ds/i-love-puppies
nintendo-ds,I Spy Castle,2011-10-25,Everyone,Scholastic Games,none,Arcade,078073420063,32827,none,https://www.pricecharting.com/game/nintendo-ds/i-spy-castle
nintendo-ds,I Spy Funhouse,2007-08-29,Everyone,Activision,none,Other,047875754072,7349,none,https://www.pricecharting.com/game/nintendo-ds/i-spy-funhouse
nintendo-ds,I Spy Universe,2010-06-18,Everyone,Nova Development US,Big Blue Bubble,Other,078073273614,30917,none,https://www.pricecharting.com/game/nintendo-ds/i-spy-universe
nintendo-ds,I SPY Universe/I SPY Fun House Game Pack,2008-06-29,none,Cokem International,none,Puzzle,078073471195,32961,none,https://www.pricecharting.com/game/nintendo-ds/i-spy-universei-spy-fun-house-game-pack
nintendo-ds,iCarly,2009-10-23,Everyone,Activision,Human Soft,Party,047875759794,21756,none,https://www.pricecharting.com/game/nintendo-ds/icarly
nintendo-ds,iCarly 2: iJoin the Click,2010-11-16,Everyone,Activision,none,Action & Adventure,047875764538,30732,none,https://www.pricecharting.com/game/nintendo-ds/icarly-2-ijoin-the-click
nintendo-ds,iCarly: Groovy Foodie,2012-06-12,Everyone,D3 Publisher,none,Action & Adventure,879278320352,32842,none,https://www.pricecharting.com/game/nintendo-ds/icarly-groovy-foodie
nintendo-ds,Ice Age 2 The Meltdown,2006-03-14,Everyone,Vivendi Universal,none,Action & Adventure,020626724432,14288,none,https://www.pricecharting.com/game/nintendo-ds/ice-age-2-the-meltdown
nintendo-ds,Ice Age: Continental Drift Arctic Games,2012-07-10,Everyone,Activision,none,Action & Adventure,047875769281,32905,none,https://www.pricecharting.com/game/nintendo-ds/ice-age-continental-drift-arctic-games
nintendo-ds,Ice Age: Dawn of the Dinosaurs,2009-06-30,Everyone,Activision,none,Action & Adventure,047875836198,19349,none,https://www.pricecharting.com/game/nintendo-ds/ice-age-dawn-of-the-dinosaurs
nintendo-ds,Igor The Game,2008-09-19,Everyone,South Peak Interactive,none,Action & Adventure,612561900219,14656,none,https://www.pricecharting.com/game/nintendo-ds/igor-the-game
nintendo-ds,IL-2 Sturmovik: Birds of Prey,2009-09-10,Everyone 10+,505 Games,none,Other,812872011110,19554,none,https://www.pricecharting.com/game/nintendo-ds/il-2-sturmovik-birds-of-prey
nintendo-ds,Imagine Animal Doctor,2007-10-23,Everyone,Ubisoft,none,Other,008888163893,10269,none,https://www.pricecharting.com/game/nintendo-ds/imagine-animal-doctor
nintendo-ds,Imagine Animal Doctor Care Center,2010-05-18,Everyone,Ubisoft,none,Other,008888165590,21319,none,https://www.pricecharting.com/game/nintendo-ds/imagine-animal-doctor-care-center
nintendo-ds,Imagine: Artist,2009-11-17,Everyone,Ubisoft,none,Other,008888165583,20030,none,https://www.pricecharting.com/game/nintendo-ds/imagine-artist
nintendo-ds,Imagine Babysitters,2008-10-07,Everyone,Ubisoft,none,Other,008888164555,15697,none,https://www.pricecharting.com/game/nintendo-ds/imagine-babysitters
nintendo-ds,Imagine Babyz,2007-10-23,Everyone,Ubisoft,none,Other,008888163879,10270,none,https://www.pricecharting.com/game/nintendo-ds/imagine-babyz
nintendo-ds,Imagine: Babyz Fashion,2009-11-03,Everyone,Ubisoft,none,Other,008888165484,19940,none,https://www.pricecharting.com/game/nintendo-ds/imagine-babyz-fashion
nintendo-ds,Imagine Ballet Star,2008-11-18,Everyone,Ubisoft,none,Other,008888164418,16047,none,https://www.pricecharting.com/game/nintendo-ds/imagine-ballet-star
nintendo-ds,Imagine: Boutique Owner,2009-05-27,Everyone,Ubisoft,none,Other,008888165354,21755,none,https://www.pricecharting.com/game/nintendo-ds/imagine-boutique-owner
nintendo-ds,Imagine: Boutique Owner,2009-05-27,Everyone,Ubisoft,none,Other,008888260509,21755,none,https://www.pricecharting.com/game/nintendo-ds/imagine-boutique-owner
nintendo-ds,Imagine Cheerleader,2009-01-27,Everyone,Ubisoft,none,Other,008888165064,16250,none,https://www.pricecharting.com/game/nintendo-ds/imagine-cheerleader
nintendo-ds,Imagine: Detective,2009-09-08,Everyone,Ubisoft,none,Action & Adventure,008888165521,19585,none,https://www.pricecharting.com/game/nintendo-ds/imagine-detective
nintendo-ds,Imagine: Family Doctor,2009-03-25,Everyone,Ubisoft,none,Other,008888165040,16485,none,https://www.pricecharting.com/game/nintendo-ds/imagine-family-doctor
nintendo-ds,Imagine Fashion Designer,2007-10-23,Everyone,Ubisoft,none,Other,008888163763,10271,none,https://www.pricecharting.com/game/nintendo-ds/imagine-fashion-designer
nintendo-ds,Imagine Fashion Designer New York,2008-10-13,Everyone,Ubisoft,none,Other,008888164746,14990,none,https://www.pricecharting.com/game/nintendo-ds/imagine-fashion-designer-new-york
