Price_Date,PC_ID,Title,Loose_Price,CIB_Price,New_Price,Image_URL
2024-05-27,2557,Spirits and Spells,27.89,295.02,443.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv94W2A8YMF40YSnDSUb26CSWX48VKtowuz2deb5m0NVjmp_-UvPCuxdXy-zJuN22mMpk9OSa7K6SN_b1h5iYQzL5h4DRUM9-6QNeYhFz2kN7PZbCHhPuXWg-oJie8vYDLl7Zc5c-eBxj_TyUXwluvz0YAmYKPA/60.jpg
2024-05-27,2558,Splinter Cell,8.84,35.61,41.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv954nILcYhLDdPbvoVmyPJ5st6z_v67as51ZlMSA3Qz7LB99v0fuMu8XIpQvyW2D8BIjZt4LY0tEVnSYon8932HBnRtno-8zdlJBbt8MLordWEerOKePc1Mi1O3fZdebZcu1jl_pc6IzISDWFlyrPI0EsxYUNA/60.jpg
2024-05-27,2559,Splinter Cell Pandora Tomorrow,8.86,28.40,49.28,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv96jS5nkTXgUFdljdgze43pgdMosUlTcBGShkTOhGZWaAVT2ZNtq5RbfQzM-UxNo0XbIilDOOhBolzF6sVllZ9Yit-C00qTXEenVFxU34o-8g2UbLJ-B1b6jFfpfhSG03jTpeXOBNeqotbiGan_oAvpjHazfuA/60.jpg
2024-05-27,10251,SpongeBob's Atlantis SquarePantis,8.00,15.51,31.92,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv960pg0uQJO5y4NrO5mQfxaMY9IJMrFh7lqY0pMmu8o1QbfwF1WUKfg-tZStPBgd0V8Wv6l7RZdsYQcFewPeToJho0IbAjhX2KFaT0tSRaSdVY_tELll-mMQ6KZmrn5S8vpGfTnL5PatlRjBvwY7MqGnMxG_nA/60.jpg
2024-05-27,11650,SpongeBob SquarePants and Fairly OddParents,5.00,21.34,32.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv94Yp54sl6oM_wIvEzhCk1Bn6O-jP_FR2s9dfuVNKATQW0A2rQPnmfNCsWaJtb9jp8jB1KMUqcwL6llct0317EiUpgacQqsh7LZYyubEBta4NWua47LQ3r5os222qgiwKfvhfbV59nkG6zD8ueCjcMqeIlKpRw/60.jpg
2024-05-27,2561,SpongeBob SquarePants Battle for Bikini Bottom,7.47,20.49,30.68,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv97HnG4yIn0QbW0EraFBMKp0zDK_1bzDRShvSkI-HHcQREz05xn3mM73Szor_KC7wrtKg3EdqQLv_qgGHbUbUzvNH7waKsbBzxg9mXvteXRPkv8ZUYJLwJrzSkAsgy_s64qWlnvvLnxDYaxr7elENPsGAEaHgg/60.jpg
2024-05-27,2562,SpongeBob SquarePants Creature from Krusty Krab,8.71,30.00,15.02,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv96lshq1hTZUYy7ninSbHgec7tTBLUKgFJgKrqzt1NpuUlwLtnEpW2d6N9Irar7UPqPBjFIaQZ5-xSQKB9_9Pl52ngOypsPmjajDXmx-jw_BvnBnV1VjCoP43DPFEX3-Sr3mZEaTQ-iuEY6kWuYfzlnxI_9n3A/60.jpg
2024-05-27,2563,SpongeBob SquarePants Lights Camera Pants,5.28,14.67,21.25,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv97YjAfGY32XVMYo3rnprQBQpZcjNLcOBGoVyGxZ7aBYORrBM6COsS5VAXhH3MyBcgqu_Fg47WNlfpSQbdYFVHQScme9H6gLDiRRTyI7Zr7x3XUMEx2y32u8TfrT141vfizT0GytOY22ijf3cYkkDYbGhc5nYw/60.jpg
2024-05-27,2560,SpongeBob SquarePants Revenge of the Flying Dutchman,4.99,21.61,33.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv97SeWcWDwkxeK-lXDk4Gjx4FLNiXn_IqufnQS79rcluQDBizsihdZ9Hin6wBeIao1tKmxLeZQg5F2h1BrwGSiHcv4DeT1w90NDj8rfj2r5xnmDND9Z9D_z4UCpgNd5b16bHTdX3c1YtN4jgvQPHw8znhlSQDw/60.jpg
2024-05-27,2564,SpongeBob SquarePants Super Sponge,5.39,11.61,17.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv96HW-zzLR_tPzTOamftxyFUcsGF6E6cRk1V2bBqNBhwZZTSleDZNehyoDj-UGayCRuxfZEVsbej4yTWuJ_exmzLSZLRbRdeWJX9pT-KxrUrXLKKAQMEz6bDiuz7ah_RFcFOQyAbkX12RtMQ2LporHZjLDPZmw/60.jpg
2024-05-27,2565,SpongeBob SquarePants The Movie,9.95,20.19,34.99,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv95DLrlQRtWvP3GUnp_SxldEyKrBzOtQDxlfhd2sTb5CIY1maka34sgH6fQ5GwbfapLj-mOE6ToYh5VWubRWXp_UunFbYQ2lLxXhPspKn1HJnO7_z1qULfeKfMjDU-XSmBbnOW7M6t0Xvggxy0BoGme6Gddshg/60.jpg
2024-05-27,2568,Sports Illustrated For Kids Baseball,2.25,9.49,14.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv95Q7nfNqsBf1GnlwyvZcVwxYKZDKeXBPVtpShZkQivgGEZEoWZYiQVHZ34DDyqhd4IV6mSQgNXKoXJKxo05z-4PsQSItFlo-wvR-1E_qLZn1Op0zhQts1tkSV2LIfXSMeiEkTecJR2TspafZYXjnf7TBZzhOw/60.jpg
2024-05-27,2569,Sports Illustrated For Kids Football,3.49,6.82,14.95,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv94E2s0BRoVd8A1z6YiIeTxDEAkiOJZFdp_dCVhG9OLvUw4tfme0Z4U0LajBkv5WbRTC2TzLY2nJ49OZUA5adDh2-sVWv5dpbRPsD1bQHuiHilULzOnyhxPSqzycTpcCnWUL9HFeeRCGCuJNAAQ1-DiZZcjBcQ/60.jpg
2024-05-27,2570,Spy Hunter,7.89,14.00,20.49,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv96JxBWi8IY93oXKJ8qkqiEiJ_LLatNUIbmAUOPPJZbJJTKV3pz_NeJkIDdt2NxjkMARBan5Y5lhaYpWQsSwifmV9ybezkvV7R53io7krdEKn3ZraDo5pPNe0oSPZsKnYUpRj6cUbBFBk__lcSlkXUCTupLgvg/60.jpg
2024-05-27,2573,Spy Hunter & Super Sprint,5.98,12.90,13.50,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv96HQKgk202q8bhRrZY1AKvP35daBnRAKQ9U66Zu2h7XpLrJV4XEhKi1-4TDnBPxiI5I_jZ-UnCjO1VfvEgAdm-9bjRSrWangGbqSNDWTOeKWhxf-sH7_nnA7olWnu603BK02IMFR5w_Q9hOdWLo0gM3-x12bw/60.jpg
2024-05-27,2571,Spy Kids 3D Game Over,6.99,20.40,37.01,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv966wA4wSyJLD16FcMMRcYAe1xiNNLm5EYmYGD5XdU6tq1svNzRI2hFLMP1o8oDWS6fYi36aa8QVYcZHY6PNS9E12UpBOwfSoOEmpwgVMRzMpB9jubfD2SjBPilRcvCtOCQgsSikH76sC7CRXvANJIRDYv58sg/60.jpg
2024-05-27,11494,Spy Kids Challenger,3.71,7.99,10.57,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv94mz8fJoo4dIVw4veP8lP_WsO3wsTMUtBecQP5VVOT95NSmG8FPhHvAB622hNatr9ylHGfVgqGUK1G29j1294fithKRR83n_PvYeDgOF7vPTLzK6OyksjDVlTFNr4WY7MrHIYzOwDznwgkvVUux_GfC8-cZjA/60.jpg
2024-05-27,2572,Spy Muppets License to Croak,9.63,11.95,23.47,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv95qEupUieaAXbLrxEjxpJU93UQoTMxHG5KmF3v8exV6AGfA22JByY514UTmzTMuIbp059IEfw8s8SgL7QK3RsgGj2nuDptIx9u1AbQTBdGl0WOHlLBjIVPW5LQ7HmJqaCzpWEcF-mrItDC0HBu6jITlREHyxw/60.jpg
2024-05-27,2576,Spyro 2 Season of Flame,9.00,31.22,56.50,https://commondatastorage.googleapis.com/images.pricecharting.com/3a39aca0316d270c919762a2b90d1295e5b4653b15e3f7a039b27d7fbe143107/60.jpg
2024-05-27,2574,Spyro Attack of the Rhynocs,14.99,59.14,92.35,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv97Wul4Ik5QKY6DSpyO_bT7ZtarIi9wBkfUKZKZmjRPqpBEiw42R7L-Tac4mr7KwFGJXaoG_w9IpwJkazk81GYFlBpRllxcY_rzX0RhL451fb6BiLjP1UuyQ7evz25MyjIqvs5qQiXjSO_IBsTacieXa16FYAQ/60.jpg
2024-05-27,2575,Spyro Orange The Cortex Conspiracy,8.34,37.99,50.70,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv97jqK0CNi2kEXm1tDa4DuziIT8HQKkfsAF22El4YmybX2k_GvgOqKxR4vhbaI7swRnTNL5jHf1o-XPiCnlYwzMgrQ-ItJtw-wzL3q2KaoSgiNvCia0ZhYd4ZYL5Tkg-hQTmKTZlrBo53YrKj6SysLF5ocHugg/60.jpg
2024-05-27,2577,Spyro Season of Ice,7.11,33.90,74.92,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv97c0ku0AGboWomAn1TaVpiNkqJwYHyvLh_SXACRq3GmRrjsmTZargdPyCrHkfMro0VeghhmYHXDZYLbWr_t8UruR3BcCov-htwstRHKYMj_rfba_YUV5CDyhjc8B792VQOcddYUBL8aib4Byci5enIgCNO36w/60.jpg
2024-05-27,2578,Spyro Superpack,16.54,31.00,98.37,https://commondatastorage.googleapis.com/images.pricecharting.com/2c1467dbcf78f2ac891b9ee31f480dc9f71f19591bbd266189bbd12b4c53f1f3/60.jpg
2024-05-27,7447,SSX 3,6.37,26.00,45.29,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv96TLTc-fAwLhQatenZv3KgrobeLceGRJkvvSlV0pb3RJtc-VO2nsoJcHvIEXdViw_BdjdpEYixq0OIp88sMn9h7QaJJIRRuanquHt_km5amMJYK1WPBv0yuzM2i-ZJB1fJ5PjzbjKPVvH77m1XzyI65OQuVPA/60.jpg
2024-05-27,2579,SSX Tricky,8.64,19.94,102.50,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv95TStbqnkQf5_HGxdfwbcZba5EoOLjyR1pb4KjdCBHBOrT7QqchzlKZw-rHtVo17e6w6JHr98hfInyWN5JsRpUYqY-XgEtRib3u1nCDX5mxlQuxPeLdC0jnXTstnUc0cM43T8Si49qLhF37Gzdz9EZn-pZuzw/60.jpg
2024-05-27,11821,Stadium Games,4.27,23.77,21.85,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv95ozdMK7XBZifXMyGHfjvB54Ecj83EABbuvUJPqo8Ui_JjXQ6q3saQfcvm_Kekio7424LFYAqj7lmFxwOPK4oyZoB9R9GdICKXHR3dW0FP2WvQqNX_d-gpttKuLQ4t9vg5BvhOxPGdtU-VplWEGZw7FsOMHig/60.jpg
2024-05-27,2583,Star Wars Episode I Jedi Power Battles,16.98,66.67,100.00,https://commondatastorage.googleapis.com/images.pricecharting.com/951435fc1aeff428dccfa811e5d14f5260f3cb38ce4ddee519f55efa2f24ea1d/60.jpg
2024-05-27,2580,Star Wars Episode II Attack of the Clones,6.69,24.95,50.02,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv96PdQ-sQ5wgtyb6rH309yHSxmXxJALxRgEMVqH2L3w-75e4z8xCyAYJUlYF0IPuVzT0DwjFoRIAvWcJKIo5R28FBWyIE9a06WGYq6kkoCKPNz1r-tsn1hhq8E3850D1EGvDuL1jLid7hovSzD54i1oZhtV_yg/60.jpg
2024-05-27,2584,Star Wars Episode III Revenge of the Sith,13.32,41.92,88.63,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv97tMsuEgB9qfZp8ZQ_azYmZdmi1I6oj6C-VhvgDGLzrHJ_WCLjkorn9oABrbE0X3OAIaH3kNjihBHfrv0WKiKOBlNiCCriaMfzgAeia48qtGSpa71WcBI7Pd6m_1ppBiWirmngeOK3P6csk8mVX6lZRqGK5-Q/60.jpg
2024-05-27,2581,Star Wars Flight of Falcon,5.61,13.04,24.99,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv97zbOfwYcwLvqnBj0QNJoDCAUzf72Wgms4wnf8UUEakyuZ2jAkdwNCzfDCGavhzRSyqICfZ15GTIlkWSwC_MYPeq-26l0LCXIfUpzp8pHAUmkDDsSY3_KHrMXlR9zLKKqXjme42CbH60eftbRE77NZ9WUaZiQ/60.jpg
2024-05-27,2582,Star Wars The New Droid Army,5.20,23.04,41.51,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv97HhNHZjA-6OJrcg1INNKm29sjU06L6JwJhui7tW1cbLR7VtoK1lEjzMV_EP8R2mAPQRDCVH9ODFJYV9dRDUs3cEWzfpfIa_Co05Jiv2jrKrjG9EseWDjYydHn9bOOQdFBTItwShBo1dX6d_BuuXzc0k1Lnqw/60.jpg
2024-05-27,2585,Star Wars Trilogy Apprentice Of The Force,12.42,38.21,79.99,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv957h2J7PajscRSyr9-DU_zzAp9LUc0ooTfxpnXaPM4RBvBu30IAlL6k2wF0N7tc98Qn-W3jzwOXGhBInkwFts0mXA-yixP5pkVAQnJjHuWmdAQ1N_3FfDpXsQCWNuUTE0sBg5Z7RbesKHGUnfv-n6zj-brL2Q/60.jpg
2024-05-27,2586,Star X,17.99,29.96,51.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv951tXBhBl5niKvST482bnLIOvIMUFfd1tPGhBZdu6-6Ark2WsWhIZMEFyWFicGf452qjE7wOG_H5R_VujcTIuky1vEx2m3r3tyTKuRNdvnGrD8cE6HaGMoA5y56fYcc0gb_GAOXUMr87BeUTWaRh-rE10_-rw/60.jpg
2024-05-27,11435,Starsky and Hutch,3.33,14.99,25.50,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv97RRSl49CknLKOQ5lpUZRC0BkATL2nEc0K_z8KJq3ya_Uv7VusZ0dLWda7VAt7tVc-nSXhgnKkeJywENjy_0l4V0F4ONJlmof4EWHnACxRGwjr8rZmuD9t8h4Ebhe-pv380tyHH1C45qBa7ewLBvRJTLIGLvw/60.jpg
2024-05-27,2587,Strawberry Shortcake Summertime Adventure,7.29,16.00,22.54,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv940YaXGULKbmxPl5vs1mBLBsEUZ0uK2h_2n0SVQloE-tiLpmIfNK07pJFKMxFTcMg3fRdXtdSTHl4s5cHG_azvBR46H-mYhpjPZLJaFJkMWJI1vN4S0yilXNQ0i65_IKYakeXGeOVVs58KLypSmSBz3l3RQjA/60.jpg
2024-05-27,9863,Strawberry Shortcake Sweet Dreams,6.39,12.00,18.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv966BEmNfPOCed2Jh4hLo_Y8wEASRv1555BtpDGkxvtNuNlMV_TpkQnCugpyy0zyJ3W-lhPEqV-IIo2VXCDJTgpKrSk17roTafXQvYY0SIzCLw8RUYdMBPqZjgidrjtVzFScHO40SQBwWzZg_raG66RWIxwZVw/60.jpg
2024-05-27,2589,Street Fighter Alpha 3,38.50,90.00,200.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv96AhRUJ2sAQ6ZGfGsKO7NVxLSUWbyJsSuUhVU4nwcEzRSli8U8EEo4GnnocG2CJ5wvM3SK_90DPAGrgW_D95SoIOw-pjsrjSyxGbDouL8MrxEdH3_KbW-UNGh0U5GI4cyhP1JUK8QWZ4G-APEwWE0IEHwTh2g/60.jpg
2024-05-27,2590,Street Jam Basketball,7.43,7.65,20.02,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv94tHZWVb7ZWyv5yzHTFb-V64zJ_eialjjJ1kfRwa9ZhLkBeMenwVWP6tbW_LHiOBFMVyBnX_faXQ2PC7fwhPBYpM2iITVSHCRnUkC-Lu8uH-kaVSnsFY2fhHSvugG1bAXh5FaZMpASxjBGESO4biQkjuiILoQ/60.jpg
2024-05-27,11532,Street Racing Syndicate,8.31,13.99,14.31,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv96-3udIawlU6rImonyonIqOhHFLfVFxy1KtBv_MsEPp2eNkaZLLL7NNreHVv7Ur1YcHGiYACD0O8gqtB_YfLJ3RlYJtOEQ87GBzXzKQvvs5jwtDexwh5gM8fHwCm9rG4LpIvDS3c2pc_hc4L8H97-81MMKW2A/60.jpg
2024-05-27,11822,Strike Force Hydra,11.99,41.77,62.66,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv94XrPeazZNVw6wnM-CkfAux92fE7JECELnyUrakwuIGGe0_TmMzzK3y0jJGY4pS_vssTyJUKyNNLWV8IGSoMhyN1UZuksLHpEauJfdXFh5rMBhEtP-CNCRGgvdKpB4p8X0ZP08AnF3l8GcaAw_45m-E80NPpw/60.jpg
2024-05-27,2591,Stuart Little 2,3.81,7.96,12.99,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv96YWvweAqsvobiAgJT8wjh4tXprEy7FXK1QmwIj7CDFgKMtn--3nyijsboR3OX2DXjXOd7swTD1bip5jOBw0BaI0eOeDP467_n16Rrjh45VhgpkptwlJu0v1jZKwvFcT0rs9QaElXHdmq507AeAOy4Mhm2iDQ/60.jpg
2024-05-27,2592,Stuntman,9.09,19.99,16.75,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv97yjDFahwQsU6MJ4x63ggT9B63-eEM05HDnFGCByCMvYVFxOfKV8p9KARl5R_AalxGt2BfocvCXPnsC35IPS-D1ifxwyGaWl0htXiW46Lw8MVsWvDIJH-66tg-tbG2taAuP5lEW0RoklKyrgdVjYaj2JAAEIQ/60.jpg
2024-05-27,2593,Sudoku Fever,4.20,8.07,12.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv95lhjml6uqWe-Hb4sUVa7MGbpiSCBc1gdVaqF0AOSLRDDOhMVmLEzt9RLhPsjXwAliojSmdmcSHvmMRfuBYLUouyXbzV04YuRetrz6DpO0Zjn1scYGv4P4yR6QQflny9bxeJT-rnO1y0FvS6cx9Q8zbJEZ42g/60.jpg
2024-05-27,10471,Suite Life of Zack and Cody Tipton Caper,4.95,14.01,19.97,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv97t04yLMm_YtTwIshWsnHuUBoGhKOMKNnDa13SvglsJ3xQ9KdC10aAM4om7ax-AoC4cYFKEeAPtfVEOWCba5tCdbVvd7K4LhSpCL9dJ5QoqFxupuEAhtUUTla_WFUCw5wdw_lbOBTWJNhBclBSv2iVvUZK4XQ/60.jpg
2024-05-27,10969,Sum of All Fears,5.46,19.97,29.95,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv974p7iQyO6JBCxXLzVM5xnxTzDFENXZv3sZuJ7o2c_Lz47R10TXq4BixnSdXCrr_wi8mTZOF2fqTd7r8NrbYN6ZvwYgzXJuDmuvdhN5tTfk337LZUfPeWeifto-s-gcORlO-lesgxzN8Mpqy6COEurQnwigyQ/60.jpg
2024-05-27,11552,Summon Night Swordcraft Story,90.00,197.96,336.99,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv95OgrixcYwPAvjQ6AqLPPsTOVozmsaX6x_Nur9qM5YkVZR8hkCJUEo_TpXF2l_JKe6eCrro3zJriPoXELbZ3QLYVr2Qv5k38juoA9tNirgjOYtjMBNS_Iih5c1iXj_8jRIpS5cVQPwDGA3F_JD-6urndGWF_g/60.jpg
2024-05-27,7458,Summon Night Swordcraft Story 2,89.40,210.39,328.07,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv97wen5gwQ2RSGEExO4FZxQiWH8FIaJa8p6Us4hVEJEj686Q99JfjimJxxXaY4idOCvLuMIC_dr6vnu_onEnM7H8b2fuSCun-p5X1_g9j1ZTKACNmMwgyKRhSgsR9gAuXiWQXPvwSomP2_BwyQLmvV3O4acdQQ/60.jpg
2024-05-27,2594,Super Army War,20.96,55.00,78.44,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv96GFo4d4hNAN3KRdMJsMMISpTgJY-1oDo1aNIBv22ObRUO0caSvYiMg0MT2MgEZKnxpYA_5LTBqOTMNEyFrXu72nrrKhGG2McOclMbNdrDtRcMpZBHfJirUBP6AgLwNgmWeYECaZu7GZcwOBcjt6ok8OnswUw/60.jpg
2024-05-27,2595,Super Bubble Pop,3.25,8.63,11.75,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv97vqdPRGw9t4Tsz_itnh_OPqF8moiGg-KLInKXSX-dkueZk-6uli8Krec8EIJ3HiqGRpT4L77Q3Ksh9wefb3rPXmH3r7Pri4c4rNwphtKWwUN6jyPkJDvrkOceAFHazyaVJYk3_Cc87Rt51wYu6JhB7cDlaJw/60.jpg
2024-05-27,2596,Super Bust-A-Move,16.12,41.53,57.59,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv94H8v0b63EVfJk1l4TXSu9A9nucjsJlRoZuMolew-1oXcE4HY-7Yref1yOVUpMlLJx_MaYKXr4RrQXCtJ7PeEuh5E-VOLxW3cYgv3yTwOqIKIOzPH3OXJQY236qRI6rOqDDAZ_M1Vn5QyS5DWLblh2Qw5b19w/60.jpg
2024-05-27,9885,Super Collapse II,4.99,12.35,19.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv95Jk6NOCG-E3645rq1LjKxlK8dON8lk3oIQFYJ3XceqS60bPQhKoK31TUMbpo_JQ0sE0RipObkdLp37VMlzsilOOm0hoRRr8UolWZSbudCLlb8nR-EQ6i4YirH_DNV_aAAX0XAjmmqcyyOEhoZEJgsdB_6gQg/60.jpg
2024-05-27,2597,Super Dodge Ball Advance,11.99,25.24,104.99,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv96R8e6RKo9CrBshtpeJJSNG7x6aPazkH22s-eHxmWxfgtrfcUERfvZgodKXxahmK6_f1QdjG54DZEnD3cknkj8FQ4S2T9llY-XPY7wJpctMe13wnfZPlCBi9qp3BjWEGecOcduviO9WhDxc-FuZgG3CW3WSdQ/60.jpg
2024-05-27,11819,Super Dropzone,5.68,12.70,18.69,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv96fjdQRjbZbhe91F5v7tpshevTebXmWpADBtFuplHJoxelWdF3zMJLVS9F7DkJHl3JJr_njRmDudGyZOpV0sNe87jC9VZ8dYGx4DckUAXNFZFtYBPxrDIM-Hb-5_2P5SaD9aVO2yYdK-rdu6r4fgcEIw07Z2g/60.jpg
2024-05-27,11141,Super Duper Sumos,5.96,13.12,30.74,https://commondatastorage.googleapis.com/images.pricecharting.com/7af40c3a432955b628369700aad67a7fdb2e84f088d818f0062651e9b8970658/60.jpg
2024-05-27,2598,Super Ghouls 'N Ghosts,40.00,137.50,198.20,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv97klOYCpK-z4Tz2LEf_gP5GTBAEAdf0PYKHgQPkClJYA1bQc1ohoJee3v2XmWccHhmosqTKnhiJRFVnUbCQSLsgpv-O69C0yHc_Zs5nMpJPgbmOtKaYc2Sn_F3uf0OjO0D-2BkhzBqwRUHm7k7MGS1rcYQ2fA/60.jpg
2024-05-27,2599,Super Hornet FA-18F,3.00,11.06,19.54,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv94SegRipqFTavXIZO92nA7aPy61MLA5Ysx6nQDlxnn4kcaPPqvx7Gkfp2pfOEvwqQppCEPKfzo3z6lBw_tP4ogXOt78OSJepuSateaHUdqLKp1TWVeJ61cvVr9xUfPl8P9mY4WIbyCm7AC2t9cQxpsSV1SMWA/60.jpg
2024-05-27,2600,Super Mario Advance,14.43,50.50,177.14,https://commondatastorage.googleapis.com/images.pricecharting.com/6ba40eba0ffae13c567f74a46ba77f8eda3ebb4ed515ed36e6ea969564f050d8/60.jpg
2024-05-27,2601,Super Mario Advance 2,19.97,62.00,165.46,https://commondatastorage.googleapis.com/images.pricecharting.com/63c612b7fb5664debe8165fa3745fee328e8e451d0ad1b4d4fd947ac73c425e2/60.jpg
2024-05-27,2710,Super Mario Advance 3 Yoshi's Island,19.77,57.54,225.60,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv96IxXzUl3D6VXX4DUvK3bGKnJIIMzlO1h-_JuoZVUBifb-MVjxrSwLvxwkh6UWoZrM9gC2UE7egt_neulNgD2UkADKirDceiC9NewbH8WR68w0hVRuFgEElNXNkfQ2LwxOSFg4LvLhdE3Ym48aW0YasaOflRg/60.jpg
2024-05-27,35844,Super Mario Advance 4 Series 1 E-Reader,40.00,69.95,70.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv96yJGohrPhxKWnoXOG9T93TKOp20zZA6nIcFXoQHyStDjxGIGLWbsnGLQ82Kjw0kh6Ey6bSRA4tXLJIhzPAGuTAANHpQEcplfRGOzGhzvBGV6HewibF_deTMlIPgHHL_OZ-bXusaEz9kljoLmruKkcjIA8evA/60.jpg
2024-05-27,35845,Super Mario Advance 4 Series 2 E-Reader,,,89.83,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv95j-y1miItA0nEqTLi4p6VE2Tfhcjgm1I4k578Ow582GW4iQ4vZlZM6PxN_JS9lcU3Cz9I--Qv4znEbxzV68quQ5c-ZfLgBcSkeYf4M1CpPkH2va6TB_67Hd9p80u0qfXjSiO6DMoc041GPcHWkboTPClKpMw/60.jpg
2024-05-27,2602,Super Mario Advance 4: Super Mario Bros. 3,19.37,63.70,150.00,https://commondatastorage.googleapis.com/images.pricecharting.com/d66e502ac37bb32d6729f5a07d18c292c785b1c984b45149fd34707e32025235/60.jpg
2024-05-27,2604,Super Monkey Ball Jr.,9.36,33.97,85.18,https://commondatastorage.googleapis.com/images.pricecharting.com/116f07ce26b3979ce3cb122adb52f9291f1c1878119828242a3927866768c2d2/60.jpg
2024-05-27,2605,Super Puzzle Fighter 2,24.50,57.02,65.19,https://commondatastorage.googleapis.com/images.pricecharting.com/5302c64bdd1bd8d4bb5a5a41449c936f51c7a253cf17f997b60b56398d013ab1/60.jpg
2024-05-27,11551,Super Robot Taisen Original Generation,41.69,80.50,191.25,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv94NlQeK8YVXly4F4uWN5gqUNa0Kp1oAC6XfWEO90tT9Nz0UmizmiTdVMrc2wHLqnjMVT0d1nAyksBBj9mCh74-dGyM549H-gya8fnd9LIna7NEKUKMfcwwB5U77BoarclC1W2CicWFEebTMqntqDLbSbZ5hrg/60.jpg
2024-05-27,11553,Super Robot Taisen Original Generation 2,59.17,127.50,162.08,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv97Hof_FPOT1vlWkGzP5bljeJHCyM_Sx0Y6dc43QJymFLAiHN1_j5vy7QPf-875dgwEV808i5T4Mi-VQw8FXKviNu96IUuwCPVROqA_WNIFfW4o2piZAessSkffxyw8oLRGf31-M-5wSAlGADy1_GR7QMc8agA/60.jpg
2024-05-27,2606,Super Street Fighter II,26.98,71.63,598.98,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv96Plo7It4OmTvbXIzvZSjF00vg6Bpv0vPelxJ_6cV_YLnX3sd9KwSlcngBNL-F-R7XK350PhGTCFIMrwi7uYBZ9o-3JGNPiC7_G8oc-aBbChYlklLL0--S40boc4Qf3VBt2giy3chfDjaHy8wpFuanXsW0eqQ/60.jpg
